19:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,0:0,35:8,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,93:12
35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,93:12
0:0,35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8
35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,35:8,35:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,93:13,93:13,35:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,29:9,55:15,76:2,35:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,0:0,0:0
0:0,0:0,0:0,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,0:0,0:0
35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0
76:3,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,93:0,0:0
55:15,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,0:0
29:9,55:0,55:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0
55:0,55:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,0:0,0:0
0:0,0:0,0:0,35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0,93:1,55:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0,0:0,0:0,55:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,34:9,35:8,35:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,35:8,35:8,35:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,35:8,35:8,35:8,98:0,98:0,35:8,98:0,98:1,35:8,35:8,35:8,0:0,0:0
0:0,0:0,35:8,79:0,12:0,60:0,60:0,98:0,35:8,98:1,60:0,60:0,12:0,79:0,35:8,0:0
0:0,0:0,35:8,12:0,60:0,60:0,60:0,98:1,35:8,98:1,60:0,3:0,60:0,12:0,35:8,0:0
0:0,0:0,35:8,60:0,60:0,60:0,60:0,98:0,35:8,98:0,60:0,60:0,3:0,60:0,35:8,0:0
35:8,35:8,98:1,60:0,60:0,60:0,60:0,98:0,35:8,98:1,60:0,60:0,60:0,60:0,98:0,35:8
35:8,35:8,98:0,98:0,98:0,98:1,98:0,98:1,35:8,98:0,98:0,98:0,98:1,98:0,98:1,35:8
34:9,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8
35:8,35:8,98:0,98:1,98:0,98:0,98:1,98:0,35:8,98:1,98:1,98:0,98:0,98:1,98:1,35:8
0:0,35:8,98:0,60:0,60:0,60:0,60:0,98:0,35:8,98:0,60:0,60:0,60:0,60:0,98:0,35:8
0:0,0:0,35:8,60:0,60:0,60:0,60:0,98:1,35:8,98:0,60:0,60:0,60:0,60:0,35:8,0:0
0:0,0:0,35:8,12:0,60:0,60:0,60:0,98:0,35:8,98:1,60:0,60:0,60:0,12:0,35:8,0:0
0:0,0:0,35:8,79:0,12:0,60:0,60:0,98:0,35:8,98:0,60:0,60:0,12:0,79:0,35:8,0:0
0:0,0:0,0:0,35:8,35:8,35:8,98:0,98:1,35:8,98:0,98:1,35:8,35:8,35:8,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,35:8,35:8,35:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,35:7,35:1,55:15,35:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,35:1,35:1,0:0,35:1,35:1,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,69:13,124:0,35:1,0:0,0:0,70:0,0:0,0:0,35:1,124:0,69:14,0:0,0:0
0:0,0:0,69:13,124:0,83:8,-115:0,-115:0,0:0,0:0,0:0,105:0,105:0,83:4,124:0,69:14,0:0
0:0,0:0,124:0,83:8,-115:0,-115:0,-115:0,0:0,0:0,0:0,105:0,0:0,104:0,83:3,124:0,0:0
35:8,0:0,35:1,-115:0,-115:0,-115:0,-115:0,0:0,0:0,0:0,105:0,105:0,0:0,104:0,35:1,0:0
55:15,35:1,0:0,-115:0,-115:0,-115:0,-115:0,0:0,0:0,0:0,104:0,104:0,104:0,104:0,0:0,35:1
35:1,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1
35:7,0:0,70:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,70:0,7:0
35:1,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1
0:0,35:1,0:0,-114:0,-114:0,-114:0,-114:0,0:0,0:0,0:0,59:0,59:0,59:0,59:0,0:0,35:1
0:0,0:0,35:1,-114:0,-114:0,-114:0,-114:0,0:0,0:0,0:0,59:0,59:0,59:0,59:0,35:1,0:0
0:0,0:0,124:0,83:0,-114:0,-114:0,-114:0,0:0,0:0,0:0,59:0,59:0,59:0,83:5,124:0,0:0
0:0,0:0,69:14,124:0,83:7,-114:0,-114:0,0:0,0:0,0:0,59:0,59:0,83:6,124:0,69:13,0:0
0:0,0:0,0:0,69:14,124:0,35:1,0:0,0:0,70:0,0:0,0:0,35:1,124:0,69:13,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,35:1,35:1,7:0,35:1,35:1,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,35:7,35:1,44:8,55:14,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,35:1,35:1,0:0,35:1,35:1,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,35:1,35:1,0:0,0:0,0:0,0:0,0:0,35:1,35:1,0:0,0:0,0:0
0:0,0:0,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0,0:0
0:0,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0
55:14,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0
44:8,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1
35:1,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1
35:7,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,7:0
35:1,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1
0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1
0:0,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0
0:0,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0
0:0,0:0,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0,0:0
0:0,0:0,0:0,0:0,35:1,35:1,0:0,0:0,0:0,0:0,0:0,35:1,35:1,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,35:1,35:1,7:0,35:1,35:1,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,34:8,35:8,55:13,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,35:1,35:1,35:1,35:1,35:1,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,35:1,35:1,0:0,0:0,0:0,0:0,0:0,35:1,35:1,0:0,0:0,0:0
0:0,0:0,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0,0:0
0:0,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0
0:0,0:0,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1,0:0
55:13,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1
35:8,35:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:1
