19:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,0:0,35:8,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,93:12
35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,93:12
0:0,35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8
35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,35:8,35:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,93:13,93:13,35:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,29:9,55:15,76:2,35:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
35:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0
76:3,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,93:0,0:0
55:15,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,0:0
29:9,55:0,55:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0
55:0,55:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0,93:1,55:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,55:0,55:0,0:0,0:0,55:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,34:9,35:8,35:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0,0:0
0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0
0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0
0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0
35:8,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0
35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8
34:9,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8
35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8
0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0
0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0
0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0
0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0
0:0,0:0,0:0,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,35:8,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,35:8,35:8,35:8,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,35:7,5:1,55:15,35:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,0:0,5:1,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,5:1,5:1,5:1,5:1,5:1,70:0,5:1,5:1,5:1,5:1,5:1,0:0,0:0
0:0,0:0,5:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,0:0
0:0,0:0,5:1,0:0,85:0,85:0,0:0,0:0,0:0,0:0,0:0,85:0,85:0,0:0,5:1,0:0
35:8,0:0,5:1,65:5,85:0,0:0,44:0,44:0,44:0,44:0,44:0,0:0,85:0,0:0,5:1,0:0
55:15,0:0,5:1,0:0,0:0,44:0,44:0,43:0,43:0,43:0,44:0,44:0,0:0,0:0,5:1,0:0
5:1,5:1,5:1,0:0,0:0,44:0,43:0,43:0,43:0,43:0,43:0,44:0,0:0,0:0,5:1,5:1
35:7,0:0,70:0,0:0,0:0,44:0,43:0,43:0,5:1,43:0,43:0,44:0,0:0,0:0,70:0,7:0
5:1,5:1,5:1,0:0,0:0,44:0,43:0,43:0,43:0,43:0,43:0,44:0,0:0,0:0,5:1,5:1
0:0,0:0,5:1,0:0,0:0,44:0,44:0,43:0,43:0,43:0,44:0,44:0,0:0,0:0,5:1,0:0
0:0,0:0,5:1,0:0,85:0,44:0,44:0,44:0,44:0,44:0,44:0,0:0,85:0,0:0,5:1,0:0
0:0,0:0,5:1,0:0,85:0,85:0,0:0,0:0,0:0,0:0,0:0,85:0,85:0,0:0,5:1,0:0
0:0,0:0,5:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,0:0
0:0,0:0,0:0,5:1,5:1,5:1,5:1,5:1,70:0,5:1,5:1,5:1,5:1,5:1,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,7:0,5:1,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,35:7,5:1,44:8,55:14,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,5:2,0:0,5:2,5:1,0:0,5:1,5:2,0:0,5:2,0:0,0:0,0:0
0:0,0:0,0:0,5:1,85:0,5:1,85:0,5:1,0:0,5:1,85:0,5:1,85:0,5:1,0:0,0:0
0:0,0:0,5:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,0:0
0:0,5:2,85:0,0:0,50:5,0:0,0:0,0:0,0:0,0:0,0:0,0:0,50:5,0:0,85:0,5:2
55:14,0:0,5:1,65:5,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,0:0
44:8,5:2,85:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,85:0,5:2
5:1,5:1,5:1,0:0,0:0,0:0,0:0,0:0,44:8,0:0,0:0,0:0,0:0,0:0,5:1,5:1
35:7,0:0,0:0,0:0,0:0,0:0,0:0,43:0,5:1,43:0,0:0,0:0,0:0,0:0,0:0,7:0
5:1,5:1,5:1,0:0,0:0,0:0,0:0,-113:3,44:8,77:3,0:0,0:0,0:0,0:0,5:1,5:1
0:0,5:2,85:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,85:0,5:2
0:0,0:0,5:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,0:0
0:0,5:2,85:0,0:0,50:5,0:0,0:0,0:0,0:0,0:0,0:0,0:0,50:5,0:0,85:0,5:2
0:0,0:0,5:1,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,0:0
0:0,0:0,0:0,5:1,85:0,5:1,85:0,5:1,0:0,5:1,85:0,5:1,85:0,5:1,0:0,0:0
0:0,0:0,0:0,0:0,5:2,0:0,5:2,5:1,7:0,5:1,5:2,0:0,5:2,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,34:8,35:8,55:13,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,5:1,5:1,5:1,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,5:1,5:1,5:1,5:1,5:1,5:1,5:1,5:1,5:1,5:1,5:1,0:0,0:0
0:0,0:0,5:1,126:9,126:9,126:9,126:9,126:9,126:9,126:9,126:9,126:9,126:9,126:9,5:1,0:0
0:0,0:0,5:1,126:9,126:9,126:9,126:9,126:9,126:9,126:9,126:9,126:9,126:9,126:9,5:1,0:0
0:0,0:0,5:1,65:5,126:9,0:0,0:0,0:0,0:0,0:0,0:0,0:0,126:9,126:9,5:1,0:0
55:13,0:0,5:1,126:9,126:9,0:0,0:0,0:0,0:0,0:0,0:0,0:0,126:9,126:9,5:1,0:0
35:8,5:1,5:1,126:9,126:9,0:0,0:0,0:0,100:15,0:0,0:0,0:0,126:9,126:9,5:1,0:0
